parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
com.google.zxing.aztec.detector.Detector,25,54,0,54,0.54,0.9199999999999999,0.49126484975541584,0.2,0.09039273235499651
com.google.zxing.oned.rss.expanded.decoders.AI01320xDecoder,3,7,0,7,1.0,0.0,0.0,0.3333333333333333,0.0
com.google.zxing.client.result.BizcardResultParser,4,57,55,2,0.2675438596491228,0.5350877192982456,0.10275689223057649,0.75,0.04123796332937609
com.google.zxing.oned.UPCEReader,7,52,4,48,0.6565934065934066,0.6868131868131868,0.7662141779788838,1.0,0.5262460013591235
com.google.zxing.pdf417.PDF417Writer,6,1,0,1,0.6666666666666666,0.6666666666666667,0,0.3333333333333333,0.0
com.google.zxing.client.result.AbstractDoCoMoResultParser,3,10,1,9,0.6333333333333333,0.7333333333333334,0.19999999999999996,0.6666666666666666,0.09777777777777776
com.google.zxing.qrcode.decoder.DecodedBitStreamParser,9,12,0,12,0.3333333333333333,0.6666666666666666,0.7727272727272727,0.8888888888888888,0.4579124579124579
com.google.zxing.oned.Code128Writer,8,5,0,5,0.65,0.7,0.4,0.375,0.10499999999999998
com.google.zxing.pdf417.detector.PDF417DetectorResult,3,50,0,50,0.74,0.52,0.35020408163265304,0.6666666666666666,0.12140408163265305
com.google.zxing.oned.UPCEANExtensionSupport,2,49,29,20,0.7040816326530612,0.5918367346938775,0.4931972789115646,1.0,0.291892267110926
com.google.zxing.aztec.encoder.HighLevelEncoder,10,19,0,19,0.7894736842105263,0.42105263157894735,0.7017543859649122,0.3,0.08864265927977838
com.google.zxing.datamatrix.encoder.C40Encoder,8,21,6,15,0.5476190476190477,0.9047619047619047,0.8523809523809524,0.625,0.482001133786848
com.google.zxing.oned.rss.DataCharacter,6,90,5,85,0.5203703703703704,0.9592592592592593,0.5375780274656679,0.8333333333333334,0.42973058368397526
com.google.zxing.datamatrix.DataMatrixWriter,5,3,0,3,0.8,0.3999999999999999,0.0,0.4,0.0
com.google.zxing.oned.rss.FinderPattern,6,92,0,92,0.5869565217391305,0.826086956521739,0.6865742952699474,0.8333333333333334,0.47264172500467383
com.google.zxing.common.BitSource,8,17,0,17,0.47794117647058826,0.9558823529411765,0.47058823529411764,0.375,0.16868512110726644
com.google.zxing.WriterException,3,3,3,0,0.3333333333333333,0.6666666666666666,0.6666666666666667,1.0,0.4444444444444445
com.google.zxing.common.PerspectiveTransform,8,36,0,36,0.8611111111111112,0.2777777777777777,0.05555555555555558,0.375,0.005787037037037038
com.google.zxing.qrcode.decoder.BitMatrixParser,8,47,3,44,0.8803191489361702,0.2393617021276595,0.39962997224791863,0.625,0.05978506898655696
com.google.zxing.oned.rss.expanded.decoders.BlockParsedResult,4,28,0,28,0.9910714285714286,0.017857142857142794,0.0714285714285714,0.5,0.0006377551020408138
com.google.zxing.maxicode.decoder.Decoder,4,49,8,41,0.6683673469387755,0.6632653061224489,0.2789115646258503,0.75,0.13874427321949184
com.google.zxing.qrcode.decoder.Version,20,70,3,67,0.3792857142857143,0.7585714285714286,0.8703933747412008,0.65,0.42916610470275063
com.google.zxing.pdf417.detector.Detector,8,50,0,50,0.875,0.25,0.0,0.25,0.0
com.google.zxing.BinaryBitmap,11,106,0,106,0.4039451114922813,0.8078902229845626,0.6675651392632524,0.6363636363636364,0.34320322222843336
com.google.zxing.multi.qrcode.QRCodeMultiReader,4,1,0,1,1.0,0.0,0,0.25,0.0
com.google.zxing.oned.rss.expanded.decoders.AI01weightDecoder,2,34,1,33,0.9852941176470589,0.02941176470588225,0.05882352941176472,1.0,0.001730103806228368
