parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
org.apache.commons.io.ThreadMonitor,5,25,3,22,0.624,0.752,0.15666666666666662,0.6,0.07068799999999997
org.apache.commons.io.output.ChunkedWriter,1,2,2,0,1.0,0.0,0.0,1.0,0.0
org.apache.commons.io.filefilter.DirectoryFileFilter,1,22,0,22,1.0,0.0,0.0,1.0,0.0
org.apache.commons.io.output.DemuxOutputStream,4,1,0,1,0.5,1.0,0,0.5,0.0
org.apache.commons.io.serialization.MoreComplexObject,1,3,3,0,1.0,0.0,0.0,1.0,0.0
org.apache.commons.io.input.ClassLoaderObjectInputStream,2,5,5,0,0.5,1.0,0.4,1.0,0.4
org.apache.commons.io.Charsets,3,137,2,135,0.5255474452554745,0.948905109489051,0.5503434950622585,1.0,0.5222237544386394
org.apache.commons.io.comparator.DirectoryFileComparator,6,5,5,0,0.3,0.6,0.9,0.6666666666666666,0.36
org.apache.commons.io.output.ProxyOutputStream,8,48,2,46,0.4036458333333333,0.8072916666666666,0.8377659574468085,1.0,0.6763214760638298
org.apache.commons.io.input.ProxyReader,13,2,2,0,0.34615384615384615,0.6923076923076923,1.0,0.3076923076923077,0.21301775147928995
org.apache.commons.io.filefilter.AbstractFileFilter,3,32,0,32,0.5104166666666666,0.9791666666666667,0.5745967741935484,1.0,0.5626260080645161
org.apache.commons.io.filefilter.NotFileFilter,3,20,0,20,0.55,0.8999999999999999,0.5105263157894737,1.0,0.4594736842105263
org.apache.commons.io.serialization.WildcardClassNameMatcher,1,10,3,7,1.0,0.0,0.0,1.0,0.0
org.apache.commons.io.comparator.AbstractFileComparator,3,40,0,40,0.3333333333333333,0.6666666666666666,0.6730769230769231,1.0,0.44871794871794873
org.apache.commons.io.serialization.ClosingBase,3,21,0,21,0.6666666666666666,0.6666666666666667,0.0,0.6666666666666666,0.0
org.apache.commons.io.output.AppendableOutputStream,2,2,2,0,1.0,0.0,0.0,0.5,0.0
org.apache.commons.io.serialization.FullClassNameMatcher,1,12,2,10,1.0,0.0,0.0,1.0,0.0
org.apache.commons.io.output.TeeOutputStream,5,3,3,0,0.4666666666666667,0.9333333333333333,0.6666666666666667,0.4,0.24888888888888894
org.apache.commons.io.output.ChunkedOutputStream,1,2,2,0,1.0,0.0,0.0,1.0,0.0
org.apache.commons.io.input.AutoCloseInputStream,3,4,4,0,0.6666666666666666,0.6666666666666667,0.0,0.6666666666666666,0.0
org.apache.commons.io.filefilter.FileFileFilter,1,11,0,11,1.0,0.0,0.0,1.0,0.0
org.apache.commons.io.filefilter.CanWriteFileFilter,1,2,0,2,1.0,0.0,0.0,1.0,0.0
org.apache.commons.io.comparator.ReverseComparator,3,17,0,17,0.5098039215686274,0.9803921568627452,0.5294117647058824,0.6666666666666666,0.34602076124567477
org.apache.commons.io.output.CloseShieldOutputStream,1,1,1,0,1.0,0.0,0,1.0,0.0
org.apache.commons.io.output.ClosedOutputStream,1,2,1,1,1.0,0.0,0.0,1.0,0.0
org.apache.commons.io.filefilter.CanReadFileFilter,1,1,0,1,1.0,0.0,0,1.0,0.0
