parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
org.apache.commons.math4.fitting.leastsquares.LevenbergMarquardtOptimizer,16,64,25,39,0.3994140625,0.798828125,0.6706349206349207,0.3125,0.16741313631572424
org.apache.commons.math4.ode.ExpandableStatefulODE,17,174,0,174,0.5736984448951995,0.852603110209601,0.2433725333864859,0.5294117647058824,0.10985303589083358
org.apache.commons.math4.distribution.UniformRealDistribution,11,71,13,58,0.17285531370038412,0.3457106274007682,0.6913480885311871,0.8181818181818182,0.19555067572235882
org.apache.commons.math4.optim.linear.SimplexTableau,36,34,4,30,0.7214052287581699,0.5571895424836601,0.8377896613190731,0.3055555555555556,0.14263566719352958
org.apache.commons.math4.geometry.euclidean.threed.Vector3D,48,225,60,165,0.11305555555555556,0.22611111111111115,0.9640873015873016,0.8541666666666666,0.1862005185368901
org.apache.commons.math4.linear.DiagonalMatrix,21,220,28,192,0.3142857142857143,0.6285714285714286,0.5111664591116646,0.9047619047619048,0.2907041903519399
org.apache.commons.math4.geometry.spherical.oned.ArcsSet,35,41,27,14,0.6264808362369338,0.7470383275261323,0.9841463414634146,0.5142857142857142,0.3781003047262926
org.apache.commons.math4.util.ArithmeticUtils,22,242,34,208,0.10612321562734786,0.21224643125469567,0.8352251294537224,1.0,0.17727355302079378
org.apache.commons.math4.linear.BiDiagonalTransformer,9,8,8,0,0.4166666666666667,0.8333333333333334,0.9285714285714286,0.7777777777777778,0.6018518518518519
org.apache.commons.math4.exception.NonMonotonicSequenceException,4,1,1,0,1.0,0.0,0,0.25,0.0
org.apache.commons.math4.ode.sampling.NordsieckStepInterpolator,8,13,2,11,0.4423076923076923,0.8846153846153846,0.5,0.5,0.22115384615384615
org.apache.commons.math4.analysis.solvers.AbstractPolynomialSolver,3,5,0,5,0.8,0.3999999999999999,0.7,1.0,0.2799999999999999
org.apache.commons.math4.stat.regression.RegressionResults,15,11,0,11,0.3939393939393939,0.7878787878787878,0.8727272727272728,0.6,0.41256198347107437
org.apache.commons.math4.geometry.euclidean.threed.Line,18,31,7,24,0.24910394265232974,0.4982078853046594,0.8881720430107527,0.8333333333333334,0.3687452627792551
org.apache.commons.math4.ode.nonstiff.DormandPrince54FieldIntegrator,6,16,11,5,0.8645833333333334,0.27083333333333326,0.575,0.5,0.0778645833333333
org.apache.commons.math4.optim.nonlinear.scalar.GradientMultivariateOptimizer,3,14,0,14,0.9761904761904762,0.04761904761904767,0.1428571428571429,0.6666666666666666,0.004535147392290256
org.apache.commons.math4.optim.nonlinear.scalar.noderiv.CMAESOptimizer,51,23,23,0,0.6547314578005116,0.6905370843989769,0.5652173913043479,0.11764705882352941,0.04591806699328235
org.apache.commons.math4.fraction.BigFractionFormat,11,19,19,0,0.37799043062200954,0.7559808612440191,0.6491228070175439,0.36363636363636365,0.17844524316445748
org.apache.commons.math4.distribution.BetaDistribution,14,5,5,0,0.4857142857142857,0.9714285714285714,1.0,0.2857142857142857,0.27755102040816326
org.apache.commons.math4.genetics.OnePointCrossover,2,4,1,3,1.0,0.0,0.0,0.5,0.0
org.apache.commons.math4.ml.neuralnet.oned.NeuronString,7,8,4,4,0.3392857142857143,0.6785714285714286,0.25,0.42857142857142855,0.07270408163265306
org.apache.commons.math4.filter.DefaultMeasurementModel,2,5,0,5,1.0,0.0,0.0,0.5,0.0
org.apache.commons.math4.distribution.ParetoDistribution,14,15,15,0,0.18095238095238095,0.36190476190476195,0.9619047619047619,0.6428571428571429,0.22379008746355689
org.apache.commons.math4.stat.descriptive.moment.FourthMoment,5,20,11,9,0.65,0.7,0.8473684210526315,0.8,0.47452631578947363
org.apache.commons.math4.optim.PointVectorValuePair,6,97,1,96,0.17010309278350516,0.3402061855670103,0.020618556701030966,0.5,0.0035072802635774322
org.apache.commons.math4.genetics.Chromosome,10,16,2,14,0.34375,0.6875,0.7916666666666666,0.6,0.3265624999999999
org.apache.commons.math4.geometry.euclidean.threed.Euclidean3D,5,9,3,6,0.6444444444444445,0.711111111111111,0.5833333333333333,0.8,0.3318518518518518
org.apache.commons.math4.optim.BaseMultivariateOptimizer,6,119,0,119,0.8389355742296919,0.3221288515406162,0.4755732801595214,0.6666666666666666,0.10213058304079356
org.apache.commons.math4.distribution.GeometricDistribution,10,8,8,0,0.1625,0.32499999999999996,0.8928571428571429,0.7,0.20312499999999997
org.apache.commons.math4.analysis.differentiation.FiniteDifferencesDifferentiator,10,13,13,0,0.45384615384615384,0.9076923076923077,0.8076923076923077,0.7,0.5131952662721894
org.apache.commons.math4.random.RandomUtils,16,46,30,16,0.11820652173913043,0.23641304347826086,0.8067632850241546,0.5,0.09536468178954001
org.apache.commons.math4.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer,7,14,13,1,0.6938775510204082,0.6122448979591837,0.39560439560439564,0.7142857142857143,0.17300483772786984
org.apache.commons.math4.distribution.EmpiricalDistribution,32,27,27,0,0.44907407407407407,0.8981481481481481,0.962962962962963,0.46875,0.4054140946502058
org.apache.commons.math4.ode.nonstiff.AdamsMoultonFieldIntegrator,5,6,6,0,0.7333333333333333,0.5333333333333334,0.5333333333333333,0.4,0.11377777777777781
